id,social_link,founded,owner,website,open_for_visits,capacity,amenities,cerificate
2320,"['', 'https://www.instagram.com/twincreeksdistillery/&ReferralType=SNTW&ProfileID=50421295', '']",,(540) 493-4077,http://twincreeksdistillery.com/,,['Nano'],[],
2321,,,,,,,,
2322,"['', '', '']",,(912) 697-7912,https://www.liooldtymer.com/,,['Nano'],['Bar or Cocktail Lounge'],
2323,"['', '', '']",2013,Edgardo Zuniga,http://twinvalleydistillers.com/,,['Nano'],[],
2324,"['', '', '']",2014,Brian Sammons,http://twistedpathdistillery.com/,,['Nano'],[],
2325,,,,,,,,
2326,"['https://twitter.com/yukonbeer&ReferralType=SNTW&ProfileID=51878964', 'https://www.instagram.com/yukonbeer/&ReferralType=SNIG&ProfileID=51878964', '']",,(867) 668-4183,http://www.twobrewerswhisky.com/,,['Nano'],[],
2327,"['', '', '']",2013,David Landrum,http://twojames.com/,,['Micro'],[],
2328,"['', '', '']",2019,(386) 249-2074,https://www.twopilotsdistillery.com/,,['Nano'],[],
2329,"['', '', '']",,(403) 455-9759,http://tworiversdistillery.com/,,['Nano'],[],
2330,"['https://twitter.com/TyIechydDa&ReferralType=SNTW&ProfileID=68082149', 'https://www.instagram.com/ty_iechyd_da/&ReferralType=SNIG&ProfileID=68082149', '']",2021,Brian Allen,https://tyiechydda.springfieldbrewingco.com/,,['Nano'],[],
2331,,,,,,,,
2332,"['', 'https://www.instagram.com/tylerwooddistilling/&ReferralType=SNIG&ProfileID=51543711', '']",2016,Patrick Shirkey,https://twdistilling.com/,,['Micro'],[],
2333,"['', '', '']",2020,(418) 304-1641,https://ubald.ca/,,['Micro'],['Tasting Room'],
2334,"['', '', '']",2009,David Salmon,http://uglydogdistillery.com/,,['Micro'],[],
2335,,,,,,,,
2336,"['https://twitter.com/unclenearest&ReferralType=SNTW&ProfileID=67021532', 'https://www.instagram.com/unclenearest/&ReferralType=SNIG&ProfileID=67021532', '']",,Jessica Davis,https://unclenearest.com/distillery/,,['Commercial'],[],
2337,"['', '', '']",,(521374) 742-2591,,,['Nano'],[],
2338,"['https://twitter.com/uniongrovewhsky&ReferralType=SNTW&ProfileID=48921084', 'https://www.instagram.com/uniongrovedistillery/&ReferralType=SNIG&ProfileID=48921084', '']",2016,(845) 586-6300,http://uniongrovedistillery.com/,,['Nano'],[],
2339,"['', '', '']",2010,Damian Garcia,http://www.unionhorse.com/,,['Nano'],[],
2340,"['', '', '']",,(226) 918-5162,https://unionten.ca/,,['Nano'],"['Restaurant', 'Bar or Cocktail Lounge']",
2341,"['', '', '']",2019,Joseph Brugger,http://www.upstreamfarms.com/,,['Nano'],[],
2342,,,,,,,,
2343,"['', '', '']",2012,(907) 457-1070,http://ursamajordistilling.com/,Yes,['Nano'],['Tours'],
2344,"['', '', '']",,Stephane Roudier,https://www.cognactercinier.com/,,['Micro'],[],
2345,"['', '', '']",2012,(718) 852-6405,http://www.vanbruntstillhouse.com/,,['Nano'],['Tasting Room'],
2346,"['', '', '']",2013,Grant Van Driest,https://www.facebook.com/ResponsiblyVodka/,,['Nano'],[],
2347,"['https://twitter.com/vandermill&ReferralType=SNTW&ProfileID=53365643', 'https://www.instagram.com/vandermill/&ReferralType=SNIG&ProfileID=53365643', '']",,Paul Van der Heide,http://vandermill.com/ciders/,,['Nano'],['Restaurant'],
2348,"['', '', '']",2017,John Thomas,http://thevanguard757.com/,,['Nano'],"['Tasting Room', 'Restaurant', 'Bar or Cocktail Lounge']",
2349,"['', '', '']",2015,Jon Guelzow,http://www.vanjakvodka.com/,,['Micro'],['Tasting Room'],
2350,"['https;//twitter.com/varawine;+https://twitter.com/tg_whiskey&ReferralType=SNTW&ProfileID=60449661', 'https://www.instagram.com/varawine;+https://www.instagram.com/taylorgarrettwhiskey&ReferralType=SNIG&ProfileID=60449661', '']",2019,Scott Feuille,http://varaspirits.com;%20http//taylorgarrettspirits.com,,['Nano'],"['Tasting Room', 'Restaurant']",
2351,"['', '', '']",2011,James Greenspun,http://venturaspirits.com/,,['Nano'],[],
2352,"['https://twitter.com/VenusSpirits&ReferralType=SNTW&ProfileID=43749447', 'http://instagram.com/venusspirits&ReferralType=SNIG&ProfileID=43749447', '']",2013,Sean Venus,http://venusspirits.com/,Yes,['Micro'],"['Restaurant', 'Tasting Room', 'Tours', 'Bar or Cocktail Lounge']",
2353,"['', '', '']",2013,Jeremy Bauman,http://verdilocaldistillery.com/,,['Nano'],['Tasting Room'],
2354,,,,,,,,
2355,"['https://twitter.com/VT_Distillers&ReferralType=SNTW&ProfileID=49298660', 'https://www.instagram.com/vermontdistillers&ReferralType=SNIG&ProfileID=49298660', '']",2008,(802) 464-2003,http://www.vermontdistillers.com/,,['Nano'],[],
2356,"['', '', '']",,(250) 306-4455,http://www.vernoncraftdistilleries.com/,,['Nano'],[],
2357,"['', '', '']",2016,Franck Sergerie,http://www.vicevertu.ca/,,['Nano'],[],
2358,"['https://twitter.com/vcaledonian&ReferralType=SNTW&ProfileID=49887758', 'https://www.instagram.com/victoriacaledonian/&ReferralType=SNIG&ProfileID=49887758', '']",2013,(250) 634-2276,http://vcaledonian.com/,,['Nano'],[],
2359,"['', '', '']",,(905) 5636521,http://vieni.ca/,,['Nano'],[],
2360,"['', '', '']",2012,Erin Otis,http://www.vikredistillery.com/,,['Micro'],['Tasting Room'],
2361,"['', '', '']",2021,Glen Sauer,http://www.villagegarage.com/,,['Nano'],['Bar or Cocktail Lounge'],
2362,"['', '', '']",,(503) 807-3826,http://vinndistillery.com/,,['Nano'],['Bar or Cocktail Lounge'],
2363,"['', '', '']",,(521) 199-3661,https://www.vinosylicoresazteca.com/eng.php,,['Nano'],[],
2364,"['https://twitter.com/viragospirits&ReferralType=SNTW&ProfileID=44566000', 'https://www.instagram.com/viragospirits/&ReferralType=SNIG&ProfileID=44566000', '']",2017,Brad Haneberg,https://www.viragospirits.com/,,['Micro'],[],
2365,,,,,,,,
2366,"['', 'https://www.instagram.com/vicraftdistillers/&ReferralType=SNIG&ProfileID=45949814', '']",2014,Joseph Brugos,http://vicraftdistillers.com/,,['Nano'],[],
2367,,,,,,,,
2368,"['', '', '']",,(416) 258-8019,https://www.viritusorganics.com/,,['Nano'],[],
2369,"['https://twitter.com/VitaeSpirits&ReferralType=SNTW&ProfileID=48910019', 'https://instagram.com/vitaespirits/&ReferralType=SNIG&ProfileID=48910019', '']",2015,Leonidas Schultz,https://www.vitaespirits.com/,,['Nano'],[],
2370,"['https://twitter.com/VivacitySpirits&ReferralType=SNTW&ProfileID=48897557', 'http://instagram.com/vivacity_fine_spirits&ReferralType=SNIG&ProfileID=48897557', '']",2021,Caitlin Prueitt,http://www.vivacityspirits.com/,,['Nano'],['Tasting Room'],
2371,"['', 'https://www.instagram.com/vokin_vodka/&ReferralType=SNIG&ProfileID=48910020', '']",2015,(248) 887-9500,https://www.vokinvodka.com/,,['Nano'],[],
2372,"['', 'https://www.instagram.com/volcano.gin/&ReferralType=SNIG&ProfileID=60751558', '']",,(39349) 239-9725,http://www.volcanogin.com/,,['Micro'],[],
2373,"['', '', '']",2019,(727) 460-3744,http://www.vonpayne.com/,,[],[],
2374,"['', '', '']",2021,PAUL TURNER,http://waikulu.com/,,['Nano'],[],
2375,"['', '', '']",1995,43(0) 2874 7496,http://roggenhof.at/,,['Nano'],[],
2376,"['', '', '']",,(509) 301-8834,http://wallawalladistillingcompany.com/,,['Nano'],[],
2377,"['https://twitter.com/walshdistillin&ReferralType=SNTW&ProfileID=43679765', 'https://www.instagram.com/walshdistilleryinc/&ReferralType=SNIG&ProfileID=43679765', '']",2015,Tim Walsh,https://walshdistillery.com/,,['Nano'],[],
2378,"['https://twitter.com/drinkwanderback&ReferralType=SNTW&ProfileID=53196775', 'https://www.instagram.com/wanderback/&ReferralType=SNIG&ProfileID=53196775', '']",2014,Phil Downer,https://www.wanderback.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
2379,"['', 'https://www.instagram.com/wanderfolkspirits/&ReferralType=SNIG&ProfileID=65034458', '']",2013,Jeffrey Cole,http://www.wanderfolkspirits.com/,Yes,['Micro'],"['Tasting Room', 'Tours', 'Bar or Cocktail Lounge']",
2380,"['', 'https://www.instagram.com/wardogspirits&ReferralType=SNIG&ProfileID=66458575', '']",2019,Kristen Buczynski,https://wardog-spirits.com/,Yes,['Nano'],"['Tasting Room', 'Tours', 'Restaurant']",
2381,"['', '', '']",2015,Baillie Setzer,http://www.warehousedistillery.com/,,['Nano'],"['Bar or Cocktail Lounge', 'Tasting Room']",
2382,"['', '', '']",,(208) 726-2739,https://drinkwarfield.com/,,['Nano'],"['Bar or Cocktail Lounge', 'Restaurant']",
2383,"['', '', '']",1994,(845) 258-6020,http://wvwinery.com/,,['Nano'],[],
2384,"['', 'https://www.instagram.com/watercurefarmdistillery/&ReferralType=SNIG&ProfileID=58638602', '']",2019,(860) 315-5566,http://www.watercurefarm.com/,Yes,['Nano'],"['Tours', 'Tasting Room']",
2385,"['https://twitter.com/utdsp_013&ReferralType=SNTW&ProfileID=49321849', 'https://www.instagram.com/waterpocket_spirits/&ReferralType=SNIG&ProfileID=49321849', '']",,Julia Scott,http://www.waterpocket.co/,,['Nano'],[],
2386,"['https://twitter.com/watershed_ohio?lang=en&ReferralType=SNTW&ProfileID=56570205', 'https://www.instagram.com/watersheddistillery/&ReferralType=SNIG&ProfileID=56570205', '']",2010,(614) 357-1936,http://www.watersheddistillery.com/,,['Micro'],"['Restaurant', 'Bar or Cocktail Lounge']",
2387,"['', '', '']",,(844) 643-7799,http://waynegretzkyestates.com/,,['Nano'],"['Restaurant', 'Tasting Room', 'Bar or Cocktail Lounge']",
2388,"['', 'https://www.instagram.com/waypointspirits/&ReferralType=SNIG&ProfileID=48910022', '']",2015,Eriks Surmanis,http://www.drinkwaypoint.com/,,['Nano'],['Tasting Room'],
2389,"['', '', '']",,(250) 871-0424,http://waywarddistillationhouse.com/,,['Nano'],[],
2390,"['', '', '']",,9294843932,https://www.thewdc.com/,,['Nano'],[],
2391,"['', 'https://www.instagram.com/weldon.mills/&ReferralType=SNIG&ProfileID=66962979', '']",2019,Bruce Tyler,https://www.weldonmills.com/,Yes,['Nano'],"['Tours', 'Tasting Room', 'Bar or Cocktail Lounge']",
2392,"['', '', '']",2016,Alex Lindsey,https://westbottomswhiskey.co/,,['Nano'],['Tasting Room'],
2393,"['', '', '']",2011,Kelly Sauber,https://athenswestend.com/distillery/,,['Nano'],[],
2394,"['', '', '']",2014,Blake Jones,http://www.westforkwhiskey.com/,,[],[],
2395,"['https://twitter.com/westforkwhiskey&ReferralType=SNTW&ProfileID=50225728', 'https://www.instagram.com/westforkwhiskey/&ReferralType=SNIG&ProfileID=50225728', '']",,David Mcintyre,http://westforkwhiskey.com/,,['Nano'],[],
2396,"['', '', '']",2011,Carlos Guillem,http://westernsonvodka.com/,,['Nano'],[],
2397,"['', '', '']",1999,Louis Chatey,https://www.facebook.com/WestfordHillDistillers/,,['Nano'],[],
2398,"['', '', '']",2011,Steve Hawley,http://westlanddistillery.com/,,['Commercial'],[],
2399,"['', '', '']",2019,Susan Young,https://www.westslopedist.com/,,['Nano'],[],
2400,,,,,,,,
2401,"['', '', '']",,(425) 691-7430,https://wheelhousedistillery.com/,,['Nano'],[],
2402,"['', '', '']",2009,James Heising,http://whidbeydistillery.com/,,['Nano'],['Tasting Room'],
2403,"['', 'https://www.instagram.com/whipper_snapper_distillery/&ReferralType=SNIG&ProfileID=49450763', '']",2014,6108 9221 2293,http://whippersnapperdistillery.com/,,['Micro'],[],
2404,"['', '', '']",2014,Nick Nagele,http://www.whiskeyacres.com/,,['Nano'],[],
2405,,,,,,,,
2406,"['', 'https://www.instagram.com/hamiltondistillers/&ReferralType=SNIG&ProfileID=48856034', '']",2013,Stephen Paul,https://whiskeydelbac.com/,Yes,['Nano'],"['Tours', 'Tasting Room']",
2407,,,,,,,,
2408,"['', '', '']",2017,Ron Heskett,https://whiskeyruncreek.com/,,['Nano'],['Tasting Room'],
2409,"['https://twitter.com/whistlingandy?lang=en&ReferralType=SNTW&ProfileID=48974988', 'https://www.instagram.com/whistlingandy/?hl=en&ReferralType=SNIG&ProfileID=48974988', '']",2007,(406) 837-2620,http://whistlingandy.com/,,['Nano'],[],
2410,"['', '', '']",2015,(720) 335-6009,http://www.whistlinghare.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
2411,"['', '', '']",,(647) 546-4291,http://www.whitedistillery.com/,,['Nano'],[],
2412,"['', 'https://www.instagram.com/whitedogdistilling/&ReferralType=SNIG&ProfileID=48805761', '']",2016,Carlo Catucci,https://www.whitedogdistilling.com/,,['Nano'],"['Tasting Room', 'Bar or Cocktail Lounge']",
2413,"['', '', '']",2017,Richard Bogach,https://whitelightningdistillery.com/,,['Micro'],[],
2414,"['http://twitter.com/OzarkWhisky&ReferralType=SNTW&ProfileID=56547575', 'http://instagram.com/ozark_whisky&ReferralType=SNIG&ProfileID=56547575', '']",2015,(417) 454-5142,http://ozarkwhisky.com/,,['Nano'],['Tasting Room'],
2415,"['', '', '']",2012,(715) 372-5656,https://whitewinter.com/,,['Nano'],[],
2416,"['', '', '']",,(715) 468-4224,https://clovermeadow.com/,,['Nano'],[],
2417,"['', '', '']",,(306) 251-1821,http://www.whitetaildistillery.com/,,['Nano'],[],
2418,"['', '', '']",2012,(347) 225-0130,http://widowjane.com/,,['Nano'],[],
2419,"['', '', '']",2012,(207) 363-9322,http://www.wigglybridgedistillery.com/,Yes,['Nano'],"['Restaurant', 'Tasting Room', 'Tours', 'Bar or Cocktail Lounge']",
2420,"['', '', '']",2011,Alex Moser,https://wiglewhiskey.com/,,['Nano'],[],
2421,"['', '', '']",2020,(207) 251-8868,http://www.wildbevy.com/,,[],['Tasting Room'],
2422,"['', '', '']",,02 6457 1447,http://wildbrumby.com/,,['Nano'],[],
2423,"['', '', '']",,6104 8108 8630,http://wildbush.com.au/,,['Nano'],[],
2424,"['', '', '']",2016,(229) 221-2030,http://wildcreekdistillery.com/,,['Nano'],[],
2425,"['', '', '']",2018,(609) 530-1520,https://wildharedistillery.com/,Yes,['Nano'],['Tours'],
2426,"['', '', '']",2017,(403) 678-2800,https://www.wildlifedistillery.ca/,,['Nano'],['Tasting Room'],
2427,"['', '', '']",2012,(503) 729-9970,http://wildrootsvodka.com/,,['Nano'],[],
2428,"['', 'https://www.instagram.com/wildcatbros/&ReferralType=SNIG&ProfileID=66071310', '']",2011,3377033410,https://wildcatbrothers.com/,Yes,['Nano'],"['Tasting Room', 'Tours', 'Bar or Cocktail Lounge']",
2429,"['', '', '']",2020,Bradley Lemke,http://www.wildcatdistillery.com/,,['Nano'],[],
2430,"['', 'https://www.instagram.com/wildeirishgin/?hl=en&ReferralType=SNIG&ProfileID=67043850', '']",,Stuart Cullen,https://wildeirishgin.com/,,['Nano'],[],
2431,"['https://twitter.com/Wilderer_SA&ReferralType=SNTW&ProfileID=49547242', '', '']",,2721 863 4367,http://wilderer.co.za/,,['Nano'],[],
2432,"['https://twitter.com/WTDistillery&ReferralType=SNTW&ProfileID=48897538', '', '']",2012,Shane Baker,https://wildernesstraildistillery.com/,Yes,['Macro'],"['Tasting Room', 'Tours']",
2433,"['', 'https://www.instagram.com/wildflower_gin/&ReferralType=SNIG&ProfileID=68406777', '']",2020,James Greig,https://wildflowergin.com/,Yes,['Micro'],"['Tours', 'Tasting Room', 'Bar or Cocktail Lounge']",
2434,"['', '', '']",2013,Philip Sullivan,http://wildryedistilling.com/,,['Nano'],[],
2435,"['', '', '']",2014,Erik Liedholm,http://wildwoodspiritsco.com/,,['Nano'],"['Restaurant', 'Bar or Cocktail Lounge']",
2436,"['', '', '']",1936,(502) 348-0899,http://kentuckybourbonwhiskey.com/,,['Macro'],[],
2437,"['', '', '']",1887,212-246-1760,https://www.williamgrant.com/gb,,['Macro'],[],
2438,"['', '', '']",,(226) 5569941,http://drinkwillibald.com/,,['Nano'],[],
2439,"['', '', '']",,Rick Quinn,http://www.willowcreekdistillery.com/,,['Nano'],[],
2440,"['', '', '']",2006,03 6492 1193,http://wilmothills.com/,,['Nano'],[],
2441,"['https://twitter.com/wilridge&ReferralType=SNTW&ProfileID=56595150', 'https://www.instagram.com/wilridgewinery/&ReferralType=SNIG&ProfileID=56595150', '']",2018,Paul Beveridge,https://wilridgewinery.com/,,['Nano'],"['Lodging', 'Tasting Room']",
2442,"['', '', '']",2020,John Evans,http://wilsonvalley.com/,,['Nano'],['Bar or Cocktail Lounge'],
2443,"['', '', '']",2020,Tom Clifton,https://www.facebook.com/windhilldistillery/,,['Nano'],[],
2444,"['', '', '']",2017,Mark Awad,https://www.windingroaddistilling.com.au/,,['Nano'],[],
2445,"['', '', '']",2008,Dana Acker,http://windsorrun.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
2446,"['', '', '']",2021,(312) 788-7503,http://www.oppidanspirits.com/,,['Nano'],[],
2447,"['', '', '']",2015,Patrick Brooks,https://www.wineshine.com/,,['Nano'],[],
2448,"['', '', '']",,(506) 538-7405,https://winegardenestate.com/,,['Nano'],[],
2449,"['', '', '']",2010,(321) 285-9492,https://wpdistilling.com/,,['Nano'],[],
2450,"['', 'http://www.instagram.com/wisemenspirits&ReferralType=SNIG&ProfileID=48805533', '']",2017,Tom Borisch,http://www.wisemendistillery.com/,,['Micro'],"['Tasting Room', 'Bar or Cocktail Lounge']",
2451,"['', '', '']",,(250) 469-2203,https://wiseacrefarmdistillery.com/,,['Nano'],[],
2452,"['', '', '']",2016,Rick Radliff,https://witnessdistillery.com/,,['Nano'],['Bar or Cocktail Lounge'],
2453,"['', '', '']",,Wolfram Ortner,http://wob.at/,,['Nano'],[],
2454,"['', '', '']",2016,Ben Green,https://www.wolfspiritdistillery.com/,,['Micro'],[],
2455,"['', '', '']",2015,Thomas Wolfmueller,https://www.facebook.com/p/Wolfmueller-Distilling-Company-100063533798619/,,['Nano'],[],
2456,"['', '', '']",2010,Phillipe Coquard,http://wollersheim.com/,,['Nano'],['Tasting Room'],
2457,"['', '', '']",,Chand Harlow,https://www.wonderbirdspirits.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
2458,"['https://twitter.com/WonderlandSpir1&ReferralType=SNTW&ProfileID=57089656', 'https://www.instagram.com/wonderlanddistilling&ReferralType=SNIG&ProfileID=57089656', '']",2019,Mark Gongalski,http://www.wonderlanddistilling.com/,,['Nano'],[],
2459,"['https://twitter.com/WoodHatSpirits&ReferralType=SNTW&ProfileID=43930094', 'https://instagram.com/woodhatspirits&ReferralType=SNIG&ProfileID=43930094', '']",2012,Gary Hinegardner,http://www.woodhatspirits.com/,Yes,['Micro'],"['Tours', 'Tasting Room']",
2460,"['', 'https://www.instagram.com/woodinvillewhiskeyco/&ReferralType=SNTW&ProfileID=48897504', '']",2009,Karisa Lee,http://woodinvillewhiskeyco.com/,,['Commercial'],[],
2461,"['', '', '']",,4478 89769 320,http://woodlabdistillery.com/,,['Nano'],[],
2462,"['', '', '']",2015,(604) 787-1735,https://www.thewoodsspiritco.com/,,['Nano'],[],
2463,"['', '', '']",2016,April Berendzen,http://drinkwoodsmen.com/,Yes,['Nano'],"['Bar or Cocktail Lounge', 'Tasting Room', 'Tours']",
2464,"['', '', '']",,(513) 569-0300,http://woodstonecreek.com/,,['Nano'],[],
2465,,,,,,,,
2466,"['', '', '']",2012,(970) 279-5110,http://www.woodycreekdistillers.com/,,['Nano'],[],
2467,"['', 'https://www.instagram.com/WorkhorseRye&ReferralType=SNIG&ProfileID=56571049', '']",2012,Rob Easter,https://www.workhorserye.com/,,['Nano'],[],
2468,"['', '', '']",2020,Carlos Lopez,http://www.bravadavodka.com/,,['Nano'],[],
2469,,,,,,,,
2470,"['https://twitter.com/wrightandbrown&ReferralType=SNTW&ProfileID=48903667', 'http://instagram.com/wrightandbrown&ReferralType=SNIG&ProfileID=48903667', '']",2013,Earl Brown,http://www.wbdistilling.com/,,['Nano'],[],
2471,"['', '', '']",,David Defazio,https://wyomingwhiskey.com/,Yes,['Micro'],"['Tasting Room', 'Tours']",
2472,"['https://www.twitter.com/xplorerspirits&ReferralType=SNTW&ProfileID=64774614', 'https://www.instagram.com/xplorerspirits&ReferralType=SNIG&ProfileID=64774614', '']",,Kishor Chokshi,https://www.xplorerspirits.com/,,['Nano'],[],
2473,"['', '', '']",2015,Teddy Jones,https://tnshineco.com/?gclid=Cj0KCQiAnL7yBRD3ARIsAJp_oLZeluEPuI9xn9yW7ohIlnSTrZvCeyWY6SI2yALSm35FFhs,,['Micro'],['Tasting Room'],
2474,"['', '', '']",2007,Nels Forde,http://www.yaharabay.com/,Yes,['Micro'],"['Tasting Room', 'Tours']",
2475,"['', 'https://www.instagram.com/yalahabootlegging/&ReferralType=SNIG&ProfileID=48910029', '']",2016,Doug Mccormack,http://www.yalahabootleggingco.com/,Yes,['Nano'],"['Tasting Room', 'Tours']",
2476,,,,,,,,
2477,"['', '', '']",1,Nicole Rabena,http://yardleydistillery.com/,,[],[],
2478,"['', 'https://www.instagram.com/yellowrosedistilling/&ReferralType=SNIG&ProfileID=49298777', '']",2010,Michael Langan,http://yellowrosedistilling.com/,,['Nano'],[],
2479,"['', '', '']",2017,(337) 660-8373,http://yellowfindistillery.com/,,['Nano'],[],
2480,"['https://twitter.com/YVodkas&ReferralType=SNTW&ProfileID=53365930', 'https://www.instagram.com/yoga_pants_vodkas&ReferralType=SNIG&ProfileID=53365930', '']",2017,Charisse CAllahan,https://yogapantsvodkas.com/,,[],[],
