dis_name,location,trail,spirit_class,address,latitude,longitude,phone,email,website,social_link,found_date,certificate,amenities
Success Vodka,,,,"6001 Northwest Expressway, Oklahoma City, Oklahoma, 73132",35.552378,-97.62341,,,,,,,
Skipjack Distilleries,,,,"919 Forest Drive, Annapolis, Maryland, 21401",38.965918,-76.51522,,,,,,,['']
Stoutridge Distillery & Winery,,,,"10 Ann Kaley Lane, Marlboro, New York, 12542",41.614143,-73.982298,,,,,,,
Stranahan's Colorado Whiskey,,,,"200 S Kalamath St, Denver, Colorado, 80223",39.712484,-104.998672,,,,,,,
South Hollow Spirits,,,,"4 Starbuck Road, Provincetown, Massachusetts, 2657",42.03932,-70.097188,,,,,,,
Taconic Distillery,,,,"179 Bowen Road, Stanfordville, New York, 12581",41.887123,-73.728432,,,,,,,['']
SolTaino Artisan Spirits,,,,"PR-5141, Jayuya, Puerto Rico, 00664",18.221628,-66.595304,,,,,,,
Social Still,,,,"825 Linden Street, Bethlehem, Pennsylvania, 18018",40.625819,-75.3706,,,,,,,
Steamboat Whiskey Company,Colorado,Colorado Spirits Trail,Veteran Owned,"1103 Lincoln Ave, Steamboat Springs, Colorado, 80487",40.487896,-106.838349,,,,,,,['']
Spirits of St. Louis Distillery,,,,"1727 Park Ave, St. Louis, Missouri, 63104",38.617017,-90.211024,,,,,,,
Square One Brewery and Distillery,,,,"1727 Park Ave, St. Louis, Missouri, 63104",38.617017,-90.211024,,,,,,,
Stonehouse Distillery,,,,"Townsend, Montana, 59644",46.4766,-111.658865,,,,,,,['']
Stinson Distilling & Winery,,,,"18281 FM 150 W., Unit 211, Driftwood, Texas, 78619",30.143647,-98.032198,,,,,,,['']
Spirits Distillery,,,,"2775 Lebanon Rd, Manheim, Pennsylvania, 17046",40.224483,-76.427181,,,,,,,['']
Stillwater Spirits,,,,"Petaluma, California",38.232417,-122.636652,,,,,,,
Sugar Tit Moonshine Distillery,,,,"330 Main Street, Reidville, South Carolina, 29375",34.860319,-82.11013,,,,,,,
Social House Vodka,,,,"906 Atlantic Avenue, Kinston, North Carolina, 28501",35.26622,-77.592701,,,,,,,
Spike Distilling,,,,"198 Dolorosa, San Antonio, Texas, 78205",29.424122,-98.493628,,,,,,,['']
Skunktown Distillery,,,,"148 New Jersey 31, Flemington, New Jersey, 8822",40.512326,-74.859332,,,,,,,
SPEAKeasy Spirits Distillery,,,,"600 Church Street, Nashville, Tennessee, 37219",36.162664,-86.781602,,,,,,,['']
Sons of Liberty Spirits,,,,"1425 Kingstown Rd, South Kingstown, Rhode Island, 02879",41.454626,-71.504891,,,,,,,
Soldier Valley Spirits,,,,"12251 Cary Cir #100, La Vista, Nebraska, 68128",41.174333,-96.104239,,,,,,,
Sutler's Spirit Company,,,,"840 Mill Works St suite 120, Winston-Salem, North Carolina, 27101",36.103856,-80.259346,,,,,,,['']
Tarnished Truth Distilling,,,,"4200 Atlantic Avenue, Virginia Beach, Virginia, 23451",36.869213,-75.983752,,,,,,,
Striped Pig Distillery,,,,"2225 Old School Drive A, North Charleston, South Carolina, 29405",32.845266,-79.969244,,,,,,,['']
Southern Grace Distilleries,,,,"130 Dutch Road, Mt. Pleasant, North Carolina, 28124",35.396487,-80.412458,,,,,,,['']
Southern Willamette Craft Distillers,,,,"Coburg Road, Eugene, Oregon, 97401",44.052069,-123.086754,,,,,,,
State Line Distillery,,,,"Madison, Wisconsin, 53715",43.073052,-89.40123,,,,,,,
Sugar House Distillery,,,,"395 Main Street East, Salt Lake City, Utah, 84111",40.76078,-111.891,,,,,,,['']
Solar Spirits Distillery,,,,"Richland, Washington, 99354",46.285691,-119.284462,,,,,,,
Spirits Of The Rockies Distillery,,,,"2907 Graneros Ln unit a, Pueblo, Colorado, 81005",38.216415,-104.645598,,,,,,,
Tall Pines Distillery,,,,"9224 Mason Dixon Hwy, Salisbury, Pennsylvania, 15558",39.760152,-79.077262,,,,,,,['']
Smugglers' Notch Distillery,,,,"5087 VT-15, Jeffersonville, Vermont, 05464",44.647545,-72.830563,,,,,,,['']
Stitzel-Weller Distillery,,,,"3860 Fitzgerald Road, Louisville, Kentucky, 40216",38.210244,-85.807181,,,,,,DSP-KY-15002,['']
SLO de VIE Distillery,,,,"200 S 4th St, Ste 201, Grover Beach, California, 93433",35.120567,-120.626776,,,,,,,
Springfield Manor Winery & Distillery,,,,"11836 Auburn Road, Thurmont, Maryland, 21788",39.558705,-77.433538,,,,,,,['']
Stoll & Wolfe Distillery,,,,"35 N Cedar St, Lititz, Pennsylvania, 17543",40.158129,-76.303616,,,,,,,['']
Strathearn Distillery,,,,"Bachilton Farm Steading, Methven, PH1 3QX",56.39595,-3.62051,,,,,,,
Spring44 Distilling,,,,"505 W 66th Street, Loveland, Colorado, 80538",40.460032,-105.082959,,,,,,,
Spirits of Patriots Distillery,,,,"Princess Anne, Maryland, 21853",38.202899,-75.692427,,,,,,,
Spirits of Maine Distillery,,,,"165 Route 1, Gouldsboro, Maine, 4607",44.47852,-68.039543,,,,,,,
Stonecutter Spirits,,,,"1197 Exchange Street, Middlebury, Vermont, 5753",44.035557,-73.168903,,,,,,,['']
Sun King Spirits,,,,"351 Monon Blvd, Carmel, Indiana, 46032",39.975918,-86.129146,,,,,,,['']
Slane Distillery,,,,"Slanecastle Demesne, Co. Meath, C15 XP83",53.709496,-6.561362,,,,,,,['']
Six-Mile Ordinary,,,,"700 Fay St, Columbia, Missouri, 65201",38.958926,-92.32249,,,,,,,
Spirit of Texas Distillery,,,,"1715 Dalshank St, Pflugerville, Texas, 78660",30.48006,-97.584137,,,,,,,['']
Smooth Ambler Spirits,,,,"745 Industrial Park Road, Maxwelton, West Virginia, 24957",37.863953,-80.400234,,,,,,,
Stone Faces Distillery,,,,"Hill City, South Dakota, 57745",43.932486,-103.575193,,,,,,,
Swamp Fox Distilling Co.,,,,"110 Mc Duffie Street, Buena Vista, Georgia, 31803",32.3184,-84.516691,,,,,,,
Sukkah Hill Spirits,,,,"Gardena, California",33.888349,-118.308962,,,,,,,['']
Sugar Works Distillery,,,,"1714 FL-44, New Smyrna Beach, Florida, 32168",29.014755,-80.939213,,,,,,,['']
Still 173 Distillery,,,,"Vermillion, South Dakota, 57069",42.779442,-96.92921,,,,,,,
Springfield Distillery,,,,"9040 River Rd, Halifax, Virginia, 24558",36.749112,-78.918365,,,,,,,
Southern Kentucky Distillery,,,,"4890 Albany Road, Burkesville, Kentucky, 42717",36.761103,-85.308251,,,,,,DSP-KY-20088,['']
State 38 Distilling,,,,"400 Corporate Cir B, Golden, Colorado, 80401",39.71951,-105.195121,,,,,,,
Still Moon Moonshine,,,,"9569 N. Sam Houston Pkwy Ste 150 #307, Humble, Texas, 77396",29.935571,-95.247076,,,,,,,
Steel Tie Spirits Company,,,,"1615 Clare Ave Unit A, West Palm Beach, Florida, 33401",26.69721,-80.064714,,,,,,,
Tahwahkaro Distilling Company,,,,"100 N Church St, Palestine, Texas, 75801",31.761181,-95.622714,,,,,,,
Stone Barn Distillery,,,,"Central Oregon Highway, Brothers, Oregon, 97712",43.804133,-120.554201,,,,,,,
Split Rock Distilling,,,,"16 Osprey Point Rd, Newcastle, Maine, 04553",44.011165,-69.603043,,,,,,,['EV Charging']
St. Johnsbury Distillery,,,,"74 Eastern Ave, St Johnsbury, Vermont, 05819",44.418361,-72.01718,,,,,,,['']
Sutherland Distilling Company (Permanently closed),,,,"3189 Independence Dr, Livermore, California, 94551",37.707768,-121.813071,,,,,,,
Heaven's Door Distillery (Opening 2025),Kentucky,Kentucky Bourbon Trail,Coming Soon,"12606 Castle Highway, Pleasureville, Kentucky, 40057",38.347734,-85.009712,,,,,,,['']
Standard Wormwood Distillery,,,,"630 Flushing Ave, Brooklyn, New York, 11206",40.678178,-73.944158,,,,,,,
Skip Rock Distillers,,,,"104 Ave C, Snohomish, Washington, 98290",47.91179,-122.097448,,,,,,,['']
Spotted Bear Spirits,,,,"503 Railway Street A, Whitefish, Montana, 59937",48.412378,-114.336331,,,,,,,
Sugar Sand Distillery,,,,"264 Henscratch Rd, Lake Placid, Florida, 33852",27.335835,-81.467656,,,,,,,
Smokin’ Tails Distillery,,,,"3 Church St, Phelps, New York, 14532",42.9564,-77.033418,,,,,,,
Sonoma Distilling Company,,,,"5550 State Farm Drive, Rohnert Park, California, 94928",38.357481,-122.709553,,,,,,,
Soulard Island Spirits,,,,"1013 Ann Ave., St. Louis, Missouri, 63104",38.606289,-90.207239,,,,,,,
Sourland Mountain Spirits,,,,"2 County Road 518, Hopewell, New Jersey, 8525",40.389273,-74.761828,,,,,,,
Steinhart Distillery,,,,"5963 NS-245, Antigonish, Nova Scotia, B2G 2L1",45.748195,-62.181321,,,,,,,
Sonoma Brothers Distilling,,,,"Windsor, California",38.547133,-122.81638,,,,,,,
Tall Ship Distillery,,,,"32 Crosby Rd #5, Dover, New Hampshire, 03820",43.186701,-70.915832,,,,,,,
Talnua Distillery,,,,"5405 W 56th Ave, Unit C, Arvada, Colorado, 80002",39.800611,-105.055102,,,,,,,
Tailwinds Distilling,,,,"13827 Quail Run Drive, Plainfield, Illinois, 60544",41.632223,-88.212032,,,,,,,
Spirits of the West Distillery,,,,"35915 Hwy 101N, Unit 4, Nehalem, Oregon, 97131",45.717283,-123.893888,,,,,,,['']
Sugarfield Spirits Co.,,,,"481 W Eastbank Street, Gonzales, Louisiana, 70737",30.213637,-90.923967,,,,,,,
Sugarlands Distilling Company,,,,"805 Parkway, Gatlinburg, Tennessee, 37738",35.711674,-83.518723,,,,,,,
Swallowtail Spirits Distillery,,,,"111 Main Street, Springfield, Oregon, 97477",44.046027,-123.024487,,,,,,,
St. Augustine Distillery,,,,"112 Riberia Street, St. Augustine, Florida, 32084",29.889511,-81.318694,,,,,,,['']
Tabby Road Spirits,,,,"Tabby Road, Daufuskie Island, South Carolina, 29915",32.118854,-80.864449,,,,,,,['']
Steel Tie Spirits Co.,,,,"1615 Clare Ave, West Palm Beach, Florida, 33401",26.69721,-80.064714,,,,,,,
Still Pond Distillery,,,,"1575 Still Pond Rd, Arlington, Georgia, 39813",31.439898,-84.724919,,,,,,,
Smoky Quartz Distillery,,,,"894 Lafayette Road, Seabrook, New Hampshire, 03874",42.901866,-70.867948,,,,,,,
Smoky Valley Distillery,,,,"105 N Washington St, Marquette, Kansas, 67464",38.553631,-97.834203,,,,,,,
Superfly Distilling Company,,,,"623 Memory Ln, Brookings, Brookings, Oregon, 97415",42.052611,-124.283982,,,,,,,
Stillwrights Distillery,,,,"5380 Intrastate Dr, Fairborn, Ohio, 45324",39.843487,-83.989761,,,,,,,['']
Spirits of Gettysburg Distillery,,,,"248 Hunterstown Rd, Gettysburg, Pennsylvania, 17325",39.845906,-77.210444,,,,,,,['']
Still Austin Whiskey Co.,,,,"440 East Saint Elmo Road, Austin, Texas, 78745",30.216457,-97.761832,,,,,,,['']
Six & Twenty Distillery,,,,"3109 SC-153, Piedmont, South Carolina, 29673",34.778137,-82.470468,,,,,,,
Spiritopia Liqueurs,,,,"720 NE Granger Ave Bldg B, Corvallis, Oregon, 97330",44.628305,-123.234496,,,,,,,['']
Sledge Distillery,,,,"8210 Paluxy Hwy, Tolar, Texas, 76476",32.30414,-97.881266,,,,,,,['']
Sound Spirits Distillery,,,,"909 5th Avenue, Seattle, Washington, 98164",47.60621,-122.332071,,,,,,,['']
Stone Mountain Distilling,,,,"2219 E Main St, Lebanon, Virginia, 24266",36.908319,-82.041633,,,,,,,
Square One Brewery & Distillery,,,,"1727 Park Ave, Saint Louis, Missouri, 63104",38.617017,-90.211024,,,,,,,
Tamworth Distilling,,,,"15 Cleveland Hill Road, Tamworth, New Hampshire, 03886",43.858695,-71.266596,,,,,,,
Talking Cedar Distillery,,,,"19770 Sargent Rd SW, Grand Mound, Washington, 98579",46.801449,-123.016024,,,,,,,['']
Sweetgrass Farm Distillery,,,,"Union, Maine, 4862",44.229692,-69.293927,,,,,,,['']
T&T Distillery,,,,"359 North Main Street, Frankfort, Indiana, 46041",40.283434,-86.511458,,,,,,,['']
Stringer'S Orchard,,,,"New Pine Creek, California",41.994054,-120.297178,,,,,,,
Spicy Water Distillery,,,,"108 Elm St, Millbury, Massachusetts, 01527",42.19129,-71.761328,,,,,,,
Storm King Distilling Company,,,,"41 W Main St, Montrose, Colorado, 81401",38.476928,-107.880903,,,,,,,['']
Spirit Hound Distillers,,,,"4196 Ute Highway, Lyons, Colorado, 80540",40.215631,-105.256098,,,,,,,
Spirit Lab Distilling,,,,"700 East Main Street, Charlottesville, Virginia, 22902",38.029306,-78.476678,,,,,,,['']
Sweet Potato Spirits,,,,"Atwater, California",37.347717,-120.609084,,,,,,,
Solomon Tournour Co.,,,,"Calpella, California",39.233502,-123.203894,,,,,,,
St. George Spirits,,,,"2601 Monarch Street, Alameda, California, 94501",37.787616,-122.309157,,,,,,,
Tequila Herradura Distillery,,,,"Doña Gabriela Pena Lozada 405, Amatitán, Jalisco, 45380",20.841268,-103.725591,,,,,,,
The Sazerac House,,,,"101 Magazine St, New Orleans, Louisiana, 70130",29.951798,-90.067255,,,,,,DSP-LA-20037,
Tualatin Valley Distilling - Closed,,,,"22125 NE Imbrie Dr #316, Hillsboro, Oregon, 97124",45.522894,-122.989827,,,,,,,['']
Tenn South Distillery,,,,"1800 Abernathy Rd, Lynnville, TN 38472, Lynnville, Tennessee, 38472",35.350376,-87.017405,,,,,,,['']
Two Trees Distilling Company,,,,"17 Continuum Dr, Fletcher, North Carolina, 28732",35.440469,-82.497356,,,,,,,
The English Distillery,,,,"Harling Road, Roudham, Norfolk, England, NR16 2QW",52.453818,0.909867,,,,,,,
Three Wells Distilling Company,,,,"3131 East Broadway Boulevard, Tucson, Arizona, 85716",32.221743,-110.926479,,,,,,,
The Indiana Whiskey Company,,,,"1115 W Sample St, South Bend, Indiana, 46619",41.676355,-86.25199,,,,,,,['']
Texas Distilled Spirits Association,Texas,Austin,Associations / Guilds,"Austin, Texas, 78701",30.267153,-97.743061,,,,,,,['']
Treecraft Distillery,,,,"990 13Th St, San Francisco, California, 94130",37.828998,-122.369002,,,,,,,
Three Roll Estate,,,,"760 St Philip St, Baton Rouge, Louisiana, 70802",30.440953,-91.188671,,,,,,DSP-LA-20017,
The Distillarium,,,,"2305 Industry Lane, Yakima, Washington, 98901",46.60515,-120.468317,,,,,,,
Twin Spirits Distillery,,,,"2931 Central Avenue Northeast, Minneapolis, Minnesota, 55418",45.021291,-93.246817,,,,,,,
Three Crosses Distilling,,,,"3835a Old Buckingham Rd., Powhatan, Virginia, 23139",37.537028,-77.916576,,,,,,,
Texas Alchemist Distillers,,,,"12501 Pauls Valley Rd, Austin, Texas, 78737",30.233728,-98.01077,,,,,,,['']
Verdi Local Distillery,,,,"1155 Old Hwy 40 Unit B, Verdi, Nevada, 89439",39.60999,-119.265138,,,,,,,
Vikre Distillery,,,,"525 South Lake Avenue, Duluth, Minnesota, 55802",46.779773,-92.093964,,,,,,,
The Point Distillery,,,,"11807 Little Rd, New Port Richey, Florida, 34654",28.328515,-82.667289,,,,,,,['']
Valley Shine Distillery,,,,"Mount Vernon, Washington, 98274",48.421216,-122.334047,,,,,,,['']
The Copeland Distillery,,,,"Manor St, Donaghadee, Northern Ireland, BT21 0HF",54.642351,-5.532727,,,,,,,
Trial & Error Distillery,,,,"1606 W Main St, Richmond, Virginia, 23220",37.547816,-77.461149,,,,,,,
Texas Whiskey Trail,Texas,Austin,Trails,"1011 San Jacinto Boulevard, Suite 303B, Austin, Texas, 78701",30.27164,-97.738685,,,,,,,['']
Ventura Spirits Company,,,,"Ventura, California",34.274646,-119.229032,,,,,,,['']
The Mob Museum Underground Speakeasy and Distillery,,,,"300 Stewart Avenue, Las Vegas, Nevada, 89101",36.172823,-115.141252,,,,,,DSP–NV–20019,
Trailhead Spirits,,,,"2413 Montana Avenue, Billings, Montana, 59101",45.783286,-108.50069,,,,,,,
Venus Spirits,,,,"Santa Cruz, California",36.974117,-122.030796,,,,,,,
The Highway Distillery,,,,"4622 Dagg Road, Suite A, Houston, Texas, 77048",29.591057,-95.344051,,,,,,,
Valentine Distilling Co.,,,,"2275 West Nine Mile Road, Ferndale, Michigan, 48220",42.460592,-83.134648,,,,,,,
Vara Winery & Distillery,,,,"315 Alameda Blvd NE, Albuquerque, New Mexico, 87113",35.189154,-106.616167,,,,,,,
Tennessee Hills Distillery,,,,"100 North Cherokee Street, Jonesborough, Tennessee, 37659",36.294272,-82.473479,,,,,,,
Top Shelf Distillers,,,,"14 Warren Crescent, Perth, Ontario, K7H 0A8",44.884039,-76.24013,,,,,,,
Tobacco Barn Distillery,,,,"24460 Hollywood Road, Hollywood, Maryland, 20636",38.338513,-76.58512,,,,,,,['']
Virago Spirits,,,,"1727 Rhoadmiller Street, Richmond, Virginia, 23220",37.566642,-77.462622,,,,,,,
Thoroughbred Limousine,,,,"Lexington, Kentucky, 40508",38.040584,-84.503716,,,,,,,['']
The Lakes Distillery,,,,"Bassenthwaite Lake Near Setmurthy, Cumbria, England, CA13 9SJ",54.675878,-3.247951,,,,,,,
Twin Valley Distillers,,,,"711 E Gude Drive, Rockville, Maryland, 20850",39.102473,-77.143618,,,,,,,['']
TOPO Organic Spirits Distillery,,,,"505 W Franklin Street, Chapel Hill, North Carolina, 27516",35.90949,-79.063579,,,,,,,['']
Tobacco Road Distillers,,,,"605 Warsaw Hwy, Clinton, North Carolina, 28328",34.997874,-78.304708,,,,,,,
Urban Bourbon Trail,,,,"401 West Main Street, Suite 2300, Louisville, Kentucky, 40202",38.257342,-85.757092,,,,,,,['']
The Hardware Distillery Company,,,,"24210 US-101, Hoodsport, Washington, 98548",47.405353,-123.140791,,,,,,,['']
Timber Creek Distillery,,,,"572 Martin Luther King Junior Avenue, Crestview, Florida, 32536",30.754181,-86.5728,,,,,,,
Tito's Vodka,,,,"12101 Moore Rd., Austin, 78620",30.119286,-97.665307,,,,,,,['']
The Depot Craft Brewery Distillery,,,,"325 E 4th St, Reno, Nevada, 89512",39.531107,-119.809618,,,,,,,
Uncle Jumbo's Distillery,,,,"8510 Roll Rd, Clarence Center, New York, 14032",43.00026,-78.676999,,,,,,,['']
Two James Spirits,,,,"2445 Michigan Ave, Detroit, Michigan, 48216",42.331095,-83.079548,,,,,,,
Tuthilltown Spirits Distillery,,,,"14 Grist Mill Lane, Gardiner, New York, 12525",41.686314,-74.176669,,,,,,,['']
The Family Jones Spirits House,,,,"3245 Osage Street, Denver, Colorado, 80211",39.762911,-105.005556,,,,,,,
The Red Door Distillery,,,,"2064 Hewitt Avenue, Everett, Washington, 98201",47.978985,-122.202079,,,,,,,['']
Townshend’s Distillery (Closed),,,,"4211 SE Milwaukie Ave, Portland, Oregon, 97202",45.492603,-122.652486,,,,,,,['']
The Heart Distillery,,,,"6461 Colorado 392, Windsor, Colorado, 80550",40.48055,-104.935749,,,,,,,
Violet Crown Spirits,,,,"704 Hwy 71, West Bastrop, Texas, 78602",30.112464,-97.369581,,,,,,,
Union Horse Distilling,,,,"11740 W 86th Terrace, Lenexa, Kansas, 66214",38.972917,-94.721424,,,,,,,
The WhiteDog Distilling Company,,,,"1357 Central Ave, Middletown, Ohio, 45044",39.515296,-84.39966,,,,,,,['']
The California Spirits Company,,,,"2946 Norman Strasse Rd, San Marcos, California, 92069",33.161311,-117.20018,,,,,,,['Not Open to Public']
Tennessee Distilling,,,,"1929 Ridgecrest Drive, Columbia, Tennessee, 38401",35.671153,-87.009982,,,,,,,['']
Texas Whiskey Association,Texas,Austin,Associations / Guilds,"1011 San Jacinto BLVD, Suite 303b, Austin, Texas, 78701",30.27164,-97.738685,,,,,,,['']
The Oxford Artisan Distillery,,,,"Old Depot, South Park, Cheney Lane, Oxford, England, OX3 7QJ",51.751359,-1.231211,,,,,,,['']
Vermont Distillers,,,,"7755 Vermont 9, Marlboro, Vermont, 05301",42.852798,-72.795944,,,,,,,['']
The Montana Distillery,,,,"304 Main St, Stevensville, Montana, 59870",46.509619,-114.093178,,,,,,,
Twin Falls Distillery,,,,"157 2nd Ave W, Twin Falls, Idaho, 83301",42.55575,-114.47232,,,,,,,
Teeling Whiskey Distillery,,,,"13-17 Newmarket, Dublin 8, D08 KD91",53.339165,-6.275783,,,,,,,
Tennessee Shine Company,,,,"3303 Wears Valley Road, Sevierville, Tennessee, 37862",35.721548,-83.64004,,,,,,,
Temperance Distilling Company,,,,"177 Reed Dr., Temperance, Michigan, 48182",41.744414,-83.544557,,,,,,,
Tinker & Marksman Distilling (Coming Soon.),,,,"46 South Market Street, Frederick, Maryland, 21701",39.412545,-77.410859,,,,,,,['']
Three of Strong Spirits,,,,"35B Diamond Street, Portland, Maine, 04101",43.667096,-70.25722,,,,,,,['']
TIPs – Training for Intervention ProcedureS,,,,"1501 Wilson Blvd., Suite 500, Arlington, Virginia, 22209",38.895147,-77.074044,,,,,,,['']
Tattersall Distilling,,,,"1620 Central Ave NE #150, Minneapolis, Minnesota, 55413",45.005383,-93.24894,,,,,,,
The Echlinville Distillery,,,,"62 Gransha Rd, Kircubbin, Newtownards, Northern Ireland, BT22 1AJ",54.469125,-5.510485,,,,,,,
Taylor Garrett Spirits,,,,"315 Alameda Blvd NE, Albuquerque, New Mexico, 87113",35.189154,-106.616167,,,,,,,
Three Keys Distillery,,,,"8800 East Bend Rd, Burlington, Kentucky, 41005",38.972059,-84.789165,,,,,,,['']
Toast Distillers,,,,"6468 NW 77th Court, Miami, Florida, 33166",25.832549,-80.32239,,,,,,,
Vermont Spirits Distilling Co.,,,,"5573 Woodstock Road, Quechee, Vermont, 05001",43.637917,-72.397789,,,,,,,['']
Twin Creeks Distillery,,,,"201 Williams Farm Road, Martinsville, Virginia, 24112",36.658887,-79.964034,,,,,,,['']
Victoria Distillers,,,,"9891 Seaport Pl, Sidney, British Columbia, V8L 4X3",48.650238,-123.39419,,,,,,,['']
Turkey Shore Distilleries,,,,"6 Washington Street, Ipswich, Massachusetts, 1938",42.679183,-70.841156,,,,,,,
Triple Eight Distillery,,,,"5 Bartlett Farm Rd, Nantucket, Massachusetts, 02554",41.263334,-70.131092,,,,,,,
Traverse City Whiskey Co.,,,,"201 E 14th Street, Traverse City, Michigan, 49684",44.751851,-85.62054,,,,,,,['']
Villa di Como Farm Distillery & Ristorante,,,,"286 Lark St., Albany, New York, 12210",42.652918,-73.766965,,,,,,,['']
TJ's Brew Distillery & Winery,,,,Kansas,0,0,,,,,,,['']
Ten Hides Distillery,,,,"Poulshot Road, Devizes, England, SN10 1SD",51.330439,-2.05362,,,,,,,['']
Undammed Distilling Co.,,,,"2123 1st Ave N, Billings, Montana, 59101",45.786154,-108.49818,,,,,,,
The Florida Distillery,,,,"500 East Zack Street, Tampa, Florida, 33602",27.950575,-82.457178,,,,,,,['']
Templeton Rye Distillery,,,,"209 East 3rd Street, Templeton, Iowa, 51463",41.917447,-94.936432,,,,,,,
United States Distilled Products,,,,"1607 12th St S, Princeton, Minnesota, 55371",45.554709,-93.597096,,,,,,DSP-MN-12,
Tucker Distillery,,,,"3342 Northwest Byron Street, Silverdale, Washington, 98383",47.644539,-122.69487,,,,,,,['']
