Latitude,Longitude,Name,Street,City,State/ZIP,Phone,Details Link,Directions Link
41.4989014,-74.0117883,Spirits Lab Distilling Company,105 Ann St,,"Newburgh, NY 12550",(812) 936-2293,%2fDistillery%2fSpirits-Of-French-Lick-829,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d829
39.8459542,-77.2104708,Spirits Of Gettysburg Distillery,248 Hunterstown Rd,,"Gettysburg, PA 17325",(717) 398-2907,%2fDistillery%2fSpirits-Of-Gettysburg-Distillery-22,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d22
44.490884,-68.015387,Spirits Of Maine Distillery,161 Chicken Mill Pond Rd,,"Gouldsboro, ME 04607",(207) 546-2408,%2fDistillery%2fSpirits-Of-Maine-Distillery-776,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d776
38.6170166,-90.2110242,Spirits Of St. Louis Distillery,1727 Park Ave,,"St. Louis, MO 63104",(314) 231-2537,%2fDistillery%2fSpirits-Of-St-Louis-Distillery-2679,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2679
38.2164053,-104.6456192,Spirits Of The Rockies,2907 Graneros Ln,,"Pueblo, CO 81005",(719) 661-1879,%2fDistillery%2fSpirits-Of-The-Rockies-2325,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2325
40.7271362,-111.9799156,Spirits of the Wasatch,3697 W 1987 S,,"Salt Lake City, UT 84104",(719) 250-4280,%2fDistillery%2fSpirits-of-the-Wasatch-10022,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d10022
38.2291522,-122.2559219,Splinter Group Spirits,110 Camino Oruga,,"Napa, CA 94558",(207) 563-2669,%2fDistillery%2fSplit-Rock-Distilling-987,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d987
48.4123775,-114.3363306,Spotted Bear Spirits,"503 Railway Street, Suite A",,"Whitefish, MT 59937",(406) 730-2436,%2fDistillery%2fSpotted-Bear-Spirits-2490,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2490
-42.5855387,147.9116878,Spring Bay Distillery,6 Hoods Rd,,"Spring Beach, TAS 7190",0418 270 054,%2fDistillery%2fSpring-Bay-Distillery-1282,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1282
40.3043559,-76.7862474,Spring Gate Spirits,5790 Devonshire Rd,,"Harrisburg, PA 17112",6105937348,%2fDistillery%2fSpring-House-Spirits-8550,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d8550
40.460032,-105.082959,Spring44 Distilling,505 W 66th St,,"Loveland, CO 80538",(970) 414-0744,%2fDistillery%2fSpring44-Distilling-830,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d830
43.404797,-73.6132612,Springbrook Hollow Farm Distillery,133 Clements Road,,"Queensbury, NY 12804",(518) 338-3130,%2fDistillery%2fSpringbrook-Hollow-Farm-Distillery-83,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d83
36.6851882,-79.0331497,Springfield Distillery,9040 River Rd,,"Halifax, VA 24558",(301) 271-0099,%2fDistillery%2fSpringfield-Manor-Winery-Distillery-261,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d261
44.5472096,-80.4576835,Spy Cider House And Distillery,808108 24th sideroad,,"Clarksburg, AB N0H1J0",(647) 921-3599,%2fDistillery%2fSpy-Cider-House-And-Distillery-5645,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5645
42.6173068,-76.9208661,Spyglass Spirits,168 Randall Crossing Road,,"Himrod, NY 14842",(607) 243-7742,%2fDistillery%2fSpyglass-Spirits-3600,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3600
38.6170166,-90.2110242,Square One Brewery & Distillery,1727 Park Ave,,"St Louis, MO 63104",(314) 231-2537,%2fDistillery%2fSquare-One-Brewery-Distillery-9197,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9197
-34.169211,140.7296224,St Agnes Distillery,Bookmark Ave,,"Renamark, SA 5341",6108 8397 7100,%2fDistillery%2fSt-Agnes-Distillery-1283,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1283
29.889515,-81.3186847,St. Augustine Distillery,112 Riberia St,,"St. Augustine, FL 32084",(904) 825-4962,%2fDistillery%2fSt-Augustine-Distillery-5775,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5775
45.1037561,-92.52413,St. Croix Spirits,1531 Hillside Ct,,"New Richmond, WI 54017",(715) 410-6449,%2fDistillery%2fSt-Croix-Spirits-1124,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1124
37.7876159,-122.3091572,St. George Spirits,2601 Monarch St,,"Alameda, CA 94501",(510) 769-1601,%2fDistillery%2fSt-George-Spirits-890,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d890
34.108039,-117.9379894,St. James Spirits,5220 4th St,,"Irwindale, CA 91706",(626) 856-6930,%2fDistillery%2fSt-James-Spirits-891,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d891
44.5397331,-73.1428726,St. Johnsbury Distillery,1350 Main St,suite 102,"St. Johnsbury, VT 5819",(269) 657-5568,%2fDistillery%2fSt-Julian-Wine-Company%2c-Inc-6947,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d6947
42.2635675,-84.6498756,"St. Julian Wine Company, Inc.",2110 North Concord Rd,,"Parma, MI 49269",(734) 529-3700,%2fDistillery%2fSt-Julian-Wine-Company%2c-Inc-7297,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d7297
38.7644953,-90.5212411,St. Louis Distillery,"755 Friedens Rd, Suite B",,"St Charles, MO 63303",(314) 616-2235,%2fDistillery%2fSt-Louis-Distillery-1032,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1032
43.800312,-90.704016,St. Petersburg Distillery,800 31st St S,,"St. Petersburg, FL 33712",(727) 914-0931,%2fDistillery%2fSt-Petersburg-Distillery-988,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d988
43.0046914,-88.8083272,Stable Rock Winery & Distillery,123 W Milwaukee St,,"Jefferson, WI 53549",(718) 635-4368,%2fDistillery%2fStandard-Wormwood-Distillery-2217,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2217
41.3290135,-89.1092604,Star Union Spirits,300 5th St,,"Peru, IL 61354",(815) 205-1234,%2fDistillery%2fStar-Union-Spirits-3306,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3306
42.994673,-71.4678754,Stark Brewery And Distillery,500 Commercial St,,"Manchester, NH 3101",(603) 625-4444,%2fDistillery%2fStark-Brewery-And-Distillery-920,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d920
34.1685631,-118.1587345,Stark Spirits Craft Distillery,1260 Lincoln Avenue,1100,"Pasadena, CA 91103",(818) 730-4364,%2fDistillery%2fStark-Spirits-Craft-Distillery-2718,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2718
38.422711,-85.9287525,Starlight Distillery,19816 Huber Rd.,,"Borden, IN 47106",(812) 923-9463,%2fDistillery%2fStarlight-Distillery-530,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d530
35.3254269,-84.5246355,Starr Mountain Distilling Company,612 Tennessee Ave,,"Etowah, TN 37331",(608) 268-6201,%2fDistillery%2fState-Line-Distillery-2116,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2116
-34.5827144,150.5323545,Station Lane Distillery,40 Burrawang Station Lane,,"Burrawang, NSW 2577",(6140) 524-3547,%2fDistillery%2fStation-Lane-Distillery-1994,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1994
55.9527806,8.403348,Stauning Whiskey,Stauningvej 38,,"Skjern,  6900",4588 44 21 22,%2fDistillery%2fStauning-Whiskey-1330,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1330
43.1797181,-71.5257501,Steadfast Spirits Distilling,134 Hall St. Unit H,,"Concord, NH 03301",603-333-2162,%2fDistillery%2fSteadfast-Spirits-Distilling-5851,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5851
49.3004804,-123.0287407,Stealth Distilleries,20 Orwell St 3,,"North Vancouver, BC V7J 2G1",(716) 572-4264,%2fDistillery%2fSteel-Bending-Spirits-4214,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4214
26.6972097,-80.0647135,Steel Tie Spirits Co.,1615 Clare Ave,,"West Palm Beach, FL 33401",(561) 722-4834,%2fDistillery%2fSteel-Tie-Spirits-Co-134,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d134
46.9115314,-113.671385,Steel Toe Distillery,23545 MT-200,,"Bonner-West Riverside, MT 59823",(406) 244-4567,%2fDistillery%2fSteel-Toe-Distillery-938,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d938
42.2859768,-78.6591545,Steelbound Brewery And Distillery,6600 US-219,,"Ellicottville, NY 14731",(541) 432-2009,%2fDistillery%2fStein-Distillery-1165,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1165
45.7482053,-62.1792739,Steinhart Distillery,5963 NS-245,,"Antigonish, NS B2G 2L1",(902) 863-5530,%2fDistillery%2fSteinhart-Distillery-4049,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4049
36.0984853,-82.0411898,Stilheart Distillery & Cocktail Lounge,124 3rd Ave N,Suite 100,"Minneapolis, MN 55401",(314) 513-2275,%2fDistillery%2fStill-630-Distillery-101,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d101
30.216661,-97.7617463,Still Austin Whiskey Co.,440 E St Elmo Rd,Suite F,"Austin, TX 78745",(713) 408-9162,%2fDistillery%2fStill-Creek-Distillery-3496,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3496
44.7298683,-65.4908015,Still Fired Distilleries,9548 Nova Scotia Trunk 8,,"Annapolis Royal, NS B0S1A0",(902) 471-7083,%2fDistillery%2fStill-Fired-Distilleries-263,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d263
38.9170026,-79.491845,Still Hollow Distillery,128 Stink Run Rd,,"Harman, WV 26270",(304) 227-4692,%2fDistillery%2fStill-Hollow-Distillery-3626,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3626
40.421078,-79.885573,Still Mill,2033 Noble St,,"Swissvale, PA 15218",(800) 475-1193,%2fDistillery%2fStill-Pond-Distillery-715,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d715
35.0925157,-106.6473122,Still Spirits,120 NW Marble Ave,,"Albuqerque, NM 87102",(905) 482-2080,%2fDistillery%2fStill-Waters-Distillery-1991,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1991
53.3372483,-6.3244177,Stillgarden Distillery,"Goldenbridge Estate, Tyrconnell Rd",Inchicore,"Dublin 8,  D08 EWK2",353 1 557 2777,%2fDistillery%2fStillgarden-Distillery-9287,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9287
48.764159,-123.6930501,Stillhead Distillery Inc.,105-5301 Chaster Rd,,"Duncan, BC BC V9L 6W4",(250) 748-6874,%2fDistillery%2fStillhead-Distillery-Inc-29,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d29
43.3353239,-124.334622,Stillwagon Distillery,63848 Seven Devils Rd,,"Coos Bay, OR 97411",(253) 732-8458,%2fDistillery%2fStillwagon-Distillery-1153,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1153
45.4509674,-122.5487328,Stillweather Spirits,10025 SE Eastview Dr,,"Happy Valley, OR ",(937) 879-4447,%2fDistillery%2fStillwrights-Distillery-469,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d469
59.3153708,18.0853329,Stockholm Distillery,Folkungagatan 136A,,"Stockholm,  116 19",(503) 775-6747,%2fDistillery%2fStone-Barn-Brandy-Works-717,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d717
52.0288092,-113.939938,Stone Heart Distillery,5021 44 Ave,,"Innisfail, AB T4G 1P7",(403) 396-6135,%2fDistillery%2fStone-Heart-Distillery-4986,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4986
-33.4494405,149.5886119,Stone Pine Distillery,218 Gormans Hill Rd,,"Bathurst, NSW 2795",6102 6332 1517,%2fDistillery%2fStone-Pine-Distillery-1284,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1284
33.712806,-84.1720334,Stonecrest Distillery,2520 Park Central Blvd,STE D-5,"Stonecrest, GA 30035",(619) 791-6086,%2fDistillery%2fStonecrest-Distillery-7885,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d7885
46.4593789,-111.662439,Stonehouse Distillery,37 Muffley Ln,,"Winston, MT 59647",(406) 465-2816,%2fDistillery%2fStonehouse-Distillery-3374,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3374
39.6449727,-107.0384664,Stoneyard Distillery,4600 US-6,,"Gypsum, CO 81637",(970) 471-0284,%2fDistillery%2fStoneyard-Distillery-905,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d905
38.4769276,-107.8809029,Storm King Distilling Co.,41 W Main St,,"Montrose, CO 81401",(970) 765-5606,%2fDistillery%2fStorm-King-Distilling-Co-202,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d202
32.709631,-117.1534513,Storyhouse Spirits,1220 J Street,,"San Diego, CA 92101",(760) 230-3811,%2fDistillery%2fStoryhouse-Spirits-2401,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2401
41.614143,-73.982298,Stoutridge Distillery,10 Ann Kaley Ln,,"Marlboro, NY 12542",(845) 236-7620,%2fDistillery%2fStoutridge-Distillery-82,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d82
45.5124097,-122.6565111,Straightaway,901 SE Hawthorne Blvd,,"Portland, OR 97214",(971) 255-1627,%2fDistillery%2fStraightaway-3989,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3989
39.712484,-104.9986722,Strange Quark Spirits,159 Papp Rd,,"Canonsburg, PA 15317",(780) 430-0554,%2fDistillery%2fStrathcona-Spirits-39,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d39
56.3991553,-3.6237196,Strathearn Distillery,Bachilton Farm Steading,,"Methven, Perthshire ",(843) 453-1349,%2fDistillery%2fStraw-Hat-Distillery-831,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d831
41.2465419,-85.8531963,Streven Distilling Company,733 N Detroit St,,"Warsaw, IN 46580",(574) 527-4061,%2fDistillery%2fStreven-Distilling-Company-3314,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3314
42.3670263,-74.9537721,Strickland Hollow Farm & Distillery,9483 NYS Hwy 28,,"Meridale, NY 13806",(888) 998-0519,%2fDistillery%2fStriped-Lion-Distilling-265,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d265
32.8451104,-79.9693026,Striped Pig Distillery,2225 - A Old School Dr.,,"Charleston, SC 29405",(843) 276-3201,%2fDistillery%2fStriped-Pig-Distillery-123,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d123
39.9926144,-75.1084708,Stroudwater Distillery,4 Thompsons Point,,"Portland, ME 4102",(207) 536-7811,%2fDistillery%2fStroudwater-Distillery-154,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d154
44.9699819,-93.1968401,Studio Distilling,2380 Wycliff Street,No. 140,"Saint Paul, MN 55114",(608) 658-0447,%2fDistillery%2fStudio-Distilling-2171,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2171
52.1557062,-106.6639979,Stumbletown Distilling,20-1905 Quebec Ave,,"Saskatoon, SK S7K 1W3",(306) 952-0691,%2fDistillery%2fStumbletown-Distilling-4987,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4987
38.4258433,-90.1615322,Sturgeon Spirits,2663 Oregon St,,"Oshkosh, WI 54902",(920) 774-7487,%2fDistillery%2fSturgeon-Spirits-9657,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9657
32.6542545,-97.2289447,Su Ti Spirits Company,528 W Kennedale Pkwy,,"Kennedale, TX 76060",(817)330-3976,%2fDistillery%2fSu-Ti-Spirits-Company-113,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d113
45.2786054,-123.0171971,Sub Rosa Spirits,876 SW Alder Dr,,"Dundee, OR 97115",(503) 476-2808,%2fDistillery%2fSub-Rosa-Spirits-1921,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1921
40.5210876,-75.3767667,Subarashii Kudamono,7200 Suter Rd,,"Coopersburg, PA 18036",(610) 282-7588,%2fDistillery%2fSubarashii-Kudamono-1076,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1076
34.1067146,-84.0373732,Sugar Hill Distillery,1166 Church St.,,"Sugar Hill, GA 30518",(252) 933-9653,%2fDistillery%2fSugar-Hill-Distillery-1154,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1154
40.7229562,-111.8943035,Sugar House Distillery,2212 S. West Temple,unit 14,"Salt Lake City, UT 84115",(801) 726-0403,%2fDistillery%2fSugar-House-Distillery-736,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d736
30.8527866,-96.3576131,Sugar Island Distilling ,7900 Wheelock Hall Rd,,"Bryan, TX 77808",(979) 595-7333,%2fDistillery%2fSugar-Island-Distilling--9177,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9177
27.3358352,-81.467656,Sugar Sand Distillery,264 Henscratch Rd,,"Lake Placid, FL 33852",(864) 284-6483,%2fDistillery%2fSugar-Tit-Moonshine-Distillery-832,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d832
29.0256666,-80.9265482,Sugar Works Distillery,214 N Orange St,,"New Smyrna Beach, FL 32168",(386) 463-0120,%2fDistillery%2fSugar-Works-Distillery-2055,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2055
30.2137221,-90.9226256,Sugarfield Spirits,481 W. Eastbank St,,"Gonzales, LA 70737",(225) 647-2029,%2fDistillery%2fSugarfield-Spirits-4700,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4700
35.7116743,-83.5187231,Sugarlands Distilling Company,805 Parkway,,"Gatlinburg, TN 37738",(865) 325-1355,%2fDistillery%2fSugarlands-Distilling-Company-737,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d737
27.4721444,-82.4324187,Sun Coast Loaded Cannon,3115 Lakewood Ranch Blvd,suite 110,"Bradenton, FL 34211",(985) 703-2333,%2fDistillery%2fSun-Coast-Loaded-Cannon-2130,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2130
39.9759136,-86.1291468,Sun King Brewing Company,351 Monon Blvd,,"Carmel, IN 46032",(206) 931-6210,%2fDistillery%2fSun-Liquor-Distillery-1069,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1069
47.6629878,-122.2943208,Sun Liquor Mfg,4612 Union Bay PL NE,,"Seattle, WA 98105",(1347) 265-0927,%2fDistillery%2fSuncliffe-Gin-5636,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5636
42.432068,-123.294293,Sundance Distilling,2179 NE Industry Dr,6,"Grants Pass, OR 97526",(541) 479-9715,%2fDistillery%2fSundance-Distilling-2001,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2001
42.4314578,-123.3319725,Sundance Distilling Tasting Room,980 SW 6th St,14,"Grants Pass, OR 97526",(530) 520-8005,%2fDistillery%2fSuperfly-Distilling-Company-1998,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1998
33.7218239,-118.0018656,Surf City Still Works,16561 Gemini Lane,,"Huntington Beach, CA 92647",(714) 253-7606,%2fDistillery%2fSurf-City-Still-Works-2112,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2112
45.7308888,-65.4747073,Sussex Craft Distillery,119 Cougle Rd,,"Sussex Corner, NB E4E 2S5",(506) 433-2800,%2fDistillery%2fSussex-Craft-Distillery-4988,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4988
37.7076523,-121.8136385,Sutherland Distilling Company,3189 Independence Dr,,"Livermore, CA 94551",(925) 440-7518,%2fDistillery%2fSutherland-Distilling-Company-9436,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9436
36.1037207,-80.2593218,Swallowtail Spirits Distillery,5250 Highbanks Rd 300,,"Springfield, OR 97478",(458) 210-2907,%2fDistillery%2fSwallowtail-Spirits-Distillery-833,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d833
34.6507663,-82.7830923,Swamp Fox Distilling,Historic Downtown,128 Exchange St,"Pendleton, SC 29670",(864) 502-3080,%2fDistillery%2fSwamp-Fox-Distilling-3571,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d3571
32.3187026,-84.5166549,Swamp Fox Distilling Company,110 Mc Duffie St,,"Buena Vista, GA 31803",(229) 314-6965,%2fDistillery%2fSwamp-Fox-Distilling-Company-2225,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d2225
46.5631392,-120.6735592,Swede Hill Distilling,12402 Occidental Rd,,"Yakima, WA 98903",(509) 930-3499,%2fDistillery%2fSwede-Hill-Distilling-1128,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1128
42.8031724,-76.8103291,Swedish Hill Vineyard,4565 Route 414,,"Romulus, NY 14541",(315) 549-8326,%2fDistillery%2fSwedish-Hill-Vineyard-989,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d989
40.6608228,-73.9604733,Sweet Amber Distilling Co,535 Flatbush Ave,unit 156,"Brooklyn, NY 11225",(323) 336-5203,%2fDistillery%2fSweet-Amber-Distilling-Co-4550,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4550
33.5422263,-86.5380488,Sweet Home Spirits,8316 Parkway Dr,STE 120,"Leeds, AL 35094",(209) 358-2966,%2fDistillery%2fSweet-Potato-Spirits-892,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d892
44.2520557,-69.3299108,Sweetgrass Farm Winery And Distillery,347 Carroll Rd.,,"Union, ME 4862",(207) 785-3024,%2fDistillery%2fSweetgrass-Farm-Winery-And-Distillery-755,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d755
32.8225434,-79.9513921,Sweetgrass Vodka,1640 Meeting Street Rd unit 108,,"Charleston, SC 29405",(304) 358-0604,%2fDistillery%2fSwilled-Dog-5739,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d5739
38.6812592,-90.2819382,Switchgrass Spirits,6100 Idadale Ave,,"St. Louis, MO 63133",+02 6596 3625,%2fDistillery%2fSydney-Rum-Distillery-9185,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9185
40.4268564,-104.6892572,Syntax Distillery And Cocktail Bar,700 6th Street,,"Greeley, CO 80631",(970) 352-5466,%2fDistillery%2fSyntax-Distillery-And-Cocktail-Bar-907,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d907
53.62095,-113.6430121,T-Rex Distillery,24a Rayborn Cresc,,"St Albert, AB T8N 4B1",(780) 819-5553,%2fDistillery%2fTRex-Distillery-9784,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d9784
41.8870694,-73.7284551,Taconic Distillery,179 Bowen Rd,,"Stanfordville, NY 12581",(845) 393-4583,%2fDistillery%2fTaconic-Distillery-1022,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d1022
31.7611809,-95.6227139,Tahwahkaro Distilling Co,100 N. Church Street,,"Palestine, TX 76051",(817) 410-0100,%2fDistillery%2fTahwahkaro-Distilling-Co-4166,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d4166
46.8014492,-123.0160235,Talking Cedar,19770 Sargent RD SW,unit A,"Grand Mound, WA 98579",(970) 989-3522,%2fDistillery%2fTall-Fello-7247,%2fdirectory%2fresults%2fdirections.aspx%3flistingid%3d7247
